! ------------ AirfoilInfo v1.00.x Input File ----------------------------------.
! Airfoil properties to be used with AeroDyn v15
! Generated from ...
! note that this file uses Marshall Buhl's new input file processing; start all comment lines with !
! ------------------------------------------------------------------------------
"DEFAULT"     InterpOrd     ! Interpolation order to use for quasi-steady table lookup {1=linear; 3=cubic spline; "default"} [default=3]
1.0           NonDimArea    ! The non-dimensional area of the airfoil (area/chord^2) (set to 1.0 if unsure or unneeded)
0             NumCoords     ! The number of coordinates in the airfoil shape file. Set to zero if coordinates not included.
"unused"      BL_file       ! The file name including the boundary layer characteristics of the profile. Ignored if the aeroacoustic module is not called.
1             NumTabs       ! Number of airfoil tables in this file. Each table must have lines for Re and Ctrl.
! ------------------------------------------------------------------------------
! data for table 1
! ------------------------------------------------------------------------------
1.0           Re            ! Reynolds number in millions
0             Ctrl          ! Control setting (must be 0 for current AirfoilInfo)
True          InclUAdata    ! Is unsteady aerodynamics data included in this table? If TRUE, then include 30 UA coefficients below this line
!........................................
0.0           alpha0        ! 0-lift angle of attack, depends on airfoil.
27.8411       alpha1        ! Angle of attack at f=0.7, (approximately the stall angle) for AOA>alpha0. (deg)
-27.8411      alpha2        ! Angle of attack at f=0.7, (approximately the stall angle) for AOA<alpha0. (deg)
1             eta_e         ! Recovery factor in the range [0.85 - 0.95] used only for UAMOD=1, it is set to 1 in the code when flookup=True.
6.2204        C_nalpha      ! Slope of the 2D normal force coefficient curve. (1/rad)
default       T_f0          ! Initial value of the time constant associated with Df in the expression of Df and f''. [default = 3]
default       T_V0          ! Initial value of the time constant associated with the vortex lift decay process; it is used in the expression of Cvn. It depends on Re,M, and airfoil class. Default value= 6.
default       T_p           ! Boundary-layer,leading edge pressure gradient time constant in the expression of Dp. It should be tuned based on airfoil experimental data. Default =1.7.
default       T_VL          ! Initial value of the time constant associated with the vortex advection process; it represents the non-dimensional time in semi-chords, needed for a vortex to travel from LE to trailing edge (TE); it is used in the expression of Cvn. It depends on Re, M (weakly), and airfoil. [valid range = [6; 13]; default value= 11]
default       b1            ! Constant in the expression of phi_alpha^c and phi_q^c. This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils.
default       b2            ! Constant in the expression of phi_alpha^c and phi_q^c. This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils.
default       b5            ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 5]
default       A1            ! Constant in the expression of phi_alpha^c and phi_q^c. This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils.
default       A2            ! Constant in the expression of phi_alpha^c and phi_q^c. This value is relatively insensitive for thin airfoils, but may be different for turbine airfoils.
default       A5            ! Constant in the expression of K'''_q,Cm_q^nc, and k_m,q. [from experimental results, defaults to 1]
0             S1            ! Constant in the f curve best-fit for alpha0<=AOA<=alpha1;by definition it depends on the airfoil. [ignored if UAMod<>1]
0             S2            ! Constant in the f curve best-fit for AOA>alpha1;by definition it depends on the airfoil. [ignored if UAMod<>1]
0             S3            ! Constant in the f curve best-fit for alpha2<=AOA<alpha0;by definition it depends on the airfoil. [ignored if UAMod<>1]
0             S4            ! Constant in the f curve best-fit for AOA<alpha2;by definition it depends on the airfoil. [ignored if UAMod<>1]
2.598         Cn1           ! Critical value of C0n at leading edge separation. It should be extracted from airfoil data at a given Mach and Reynolds number. It can be calculated from the static value of Cn at either the break in the pitching moment or the loss of chord force at the onset of stall. It is close to the condition of maximum lift of the airfoil at low Mach numbers.
-2.598        Cn2           ! As Cn1 for negative AOAs.
default       St_sh         ! Strouhal's shedding frequency constant. [default = 0.19]
0.0           Cd0           ! 2D drag coefficient value at 0-lift.
0.0           Cm0           ! 2D pitching moment coefficient about 1/4-chord location, at 0-lift, positive if nose up. [If the aerodynamics coefficients table does not include a column for Cm, this needs to be set to 0.0]
0             k0            ! Constant in the \hat(x)_cp curve best-fit; = (\hat(x)_AC-0.25). [ignored if UAMod<>1]
0             k1            ! Constant in the \hat(x)_cp curve best-fit. [ignored if UAMod<>1]
0             k2            ! Constant in the \hat(x)_cp curve best-fit. [ignored if UAMod<>1]
0             k3            ! Constant in the \hat(x)_cp curve best-fit. [ignored if UAMod<>1]
0             k1_hat        ! Constant in the expression of Cc due to leading edge vortex effects. [ignored if UAMod<>1]
default       x_cp_bar      ! Constant in the expression of \hat(x)_cp^v. [ignored if UAMod<>1, default = 0.2]
default       UACutout      ! Angle of attack above which unsteady aerodynamics are disabled (deg). [Specifying the string "Default" sets UACutout to 45 degrees]
default       filtCutOff    ! Reduced frequency cut-off for low-pass filtering the AoA input to UA, as well as the 1st and 2nd derivatives (-) [default = 0.5]
!........................................
! Table of aerodynamics coefficients
98            NumAlf        ! Number of data lines in the following table
! Alpha           Cl              Cd              Cm             
! (deg)           (-)             (-)             (-)            
-1.80000000e+02	 0.00000000e+00	 0.00000000e+00	 0.00000000e+00
-1.79000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.78000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.77000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.76000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.75000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.74000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.73000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.72000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.71000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.70000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.69000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.68000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.67000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.66000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.65000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.60000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.50000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.40000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.30000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.20000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.10000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-1.00000000e+02	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-9.00000000e+01	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-8.00000000e+01	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-7.00000000e+01	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-6.00000000e+01	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-5.00000000e+01	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-4.00000000e+01	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-3.00000000e+01	-2.99990000e+00	 0.00000000e+00	 0.00000000e+00
-2.50000000e+01	-2.74156000e+00	 0.00000000e+00	 0.00000000e+00
-2.00000000e+01	-2.19325000e+00	 0.00000000e+00	 0.00000000e+00
-1.70000000e+01	-1.86426000e+00	 0.00000000e+00	 0.00000000e+00
-1.60000000e+01	-1.75460000e+00	 0.00000000e+00	 0.00000000e+00
-1.50000000e+01	-1.64493000e+00	 0.00000000e+00	 0.00000000e+00
-1.40000000e+01	-1.53527000e+00	 0.00000000e+00	 0.00000000e+00
-1.30000000e+01	-1.42561000e+00	 0.00000000e+00	 0.00000000e+00
-1.20000000e+01	-1.31595000e+00	 0.00000000e+00	 0.00000000e+00
-1.10000000e+01	-1.20628000e+00	 0.00000000e+00	 0.00000000e+00
-1.00000000e+01	-1.09662000e+00	 0.00000000e+00	 0.00000000e+00
-9.00000000e+00	-9.86960000e-01	 0.00000000e+00	 0.00000000e+00
-8.00000000e+00	-8.77300000e-01	 0.00000000e+00	 0.00000000e+00
-7.00000000e+00	-7.67640000e-01	 0.00000000e+00	 0.00000000e+00
-6.00000000e+00	-6.57970000e-01	 0.00000000e+00	 0.00000000e+00
-4.00000000e+00	-4.38650000e-01	 0.00000000e+00	 0.00000000e+00
-2.00000000e+00	-2.19320000e-01	 0.00000000e+00	 0.00000000e+00
 0.00000000e+00	 0.00000000e+00	 0.00000000e+00	 0.00000000e+00
 1.00000000e+00	 1.09660000e-01	 0.00000000e+00	 0.00000000e+00
 2.00000000e+00	 2.19320000e-01	 0.00000000e+00	 0.00000000e+00
 3.00000000e+00	 3.28990000e-01	 0.00000000e+00	 0.00000000e+00
 4.00000000e+00	 4.38650000e-01	 0.00000000e+00	 0.00000000e+00
 5.00000000e+00	 5.48310000e-01	 0.00000000e+00	 0.00000000e+00
 6.00000000e+00	 6.57970000e-01	 0.00000000e+00	 0.00000000e+00
 7.00000000e+00	 7.67640000e-01	 0.00000000e+00	 0.00000000e+00
 8.00000000e+00	 8.77300000e-01	 0.00000000e+00	 0.00000000e+00
 9.00000000e+00	 9.86960000e-01	 0.00000000e+00	 0.00000000e+00
 1.00000000e+01	 1.09662000e+00	 0.00000000e+00	 0.00000000e+00
 1.10000000e+01	 1.20628000e+00	 0.00000000e+00	 0.00000000e+00
 1.20000000e+01	 1.31595000e+00	 0.00000000e+00	 0.00000000e+00
 1.30000000e+01	 1.42561000e+00	 0.00000000e+00	 0.00000000e+00
